modelo,metodo,balanceo,recall_cv,recall_cv_std,precision_cv,f1_cv,balanced_accuracy_cv,pr_auc_cv,roc_auc_cv,recall_test,precision_test,f1_test,balanced_accuracy_test,pr_auc_test,roc_auc_test,tiempo_s,params
XGBoost_hist,optuna,adasyn,0.8451603473768291,0.0084296695670053,0.1033940456518621,0.1842414400433944,0.8081787961117749,0.232360820513438,0.8839320063473058,0.8517350157728707,0.1035623531668025,0.1846706279656307,0.8108345305767932,0.2339589283295526,0.8845150286725123,300.13,"{'n_estimators': 52, 'max_depth': 3, 'learning_rate': 0.0602623400459642, 'subsample': 0.8992033063494871}"
XGBoost_hist,optuna,weights,0.8809373444658366,0.0069052168321108,0.0955248613856165,0.1723594858466144,0.8102951094623266,0.262582723374189,0.8919456386190703,0.8844637223974764,0.0956258526603001,0.1725915666358879,0.8117192363033304,0.2664226578062904,0.8927898079633393,95.67,"{'n_estimators': 141, 'max_depth': 3, 'learning_rate': 0.054718598564940636, 'subsample': 0.8897771074506666, 'scale_pos_weight': 46.5440570929257}"
XGBoost_hist,deap,sin_balanceo,0.0587431989841874,0.0062362266428563,0.5192003560022707,0.1055024855483648,0.528525617185092,0.2644088177280099,0.8926425196072199,0.056782334384858,0.5017421602787456,0.10201912858661,0.527511362103095,0.2697269702951798,0.8942497757157881,212.26,"{'n_estimators': 179, 'max_depth': 5, 'learning_rate': 0.17627739675225446, 'subsample': 0.7421227819002487}"
XGBoost_hist,deap,smote,0.828207542359919,0.0061926933175494,0.109576483048304,0.1935442739112398,0.8090651049258325,0.2359860009222409,0.8844333894273572,0.833596214511041,0.111739521116338,0.1970636215334421,0.8134056280509135,0.2347119507287889,0.884558370199064,194.53,"{'n_estimators': 51, 'max_depth': 3, 'learning_rate': 0.05977180375150691, 'subsample': 0.7848838122597744}"
XGBoost_hist,deap,adasyn,0.8459487675017663,0.0074793742005826,0.1034621364096084,0.1843699902141748,0.8085576226714855,0.2314089610164794,0.883862045194736,0.8521293375394322,0.1031848350284104,0.1840793900932748,0.8105087303929872,0.2354528348821912,0.8844024086331023,551.64,"{'n_estimators': 51, 'max_depth': 3, 'learning_rate': 0.06140343242609002, 'subsample': 0.7848838122597744}"
XGBoost_hist,deap,weights,0.8375704015907276,0.0060272306507592,0.1131998836667993,0.1994431970498206,0.8163813848272026,0.2653261907237185,0.8924976894297814,0.8442429022082019,0.1135026241849122,0.2001028085424552,0.8192396280002963,0.2666103714574711,0.8935861978997246,151.35,"{'n_estimators': 128, 'max_depth': 3, 'learning_rate': 0.06938510959298043, 'subsample': 0.8194553239891764}"
KNN,baseline,sin_balanceo,0.093953634085213,0.0054081545787961,0.352258564402604,0.148283463356014,0.5442747774918455,0.122244763587837,0.7091486136566708,0.0910883280757097,0.3328530259365994,0.1430340557275541,0.542695564343018,0.120656806776178,0.7097586408035166,7.23,{}
KNN,baseline,smote,0.4497310085558724,0.0248244020329865,0.1485561910054647,0.2233273540142209,0.6846118188370601,0.1115465422063883,0.7447371992094489,0.4451892744479495,0.1516657710908114,0.22625250501002,0.6837417061810058,0.1127791463760895,0.7436849564140239,8.81,{}
KNN,baseline,adasyn,0.4500610362112177,0.0260489930105634,0.1452104171324052,0.2195707520894589,0.6836847287470208,0.1099809580252579,0.7455879377664553,0.4487381703470031,0.1496383957922419,0.2244354600138053,0.6845809766929187,0.1106751301366721,0.7427703592266053,9.23,{}
KNN,baseline,weights,0.093953634085213,0.0054081545787961,0.352258564402604,0.148283463356014,0.5442747774918455,0.122244763587837,0.7091486136566708,0.0910883280757097,0.3328530259365994,0.1430340557275541,0.542695564343018,0.120656806776178,0.7097586408035166,6.82,{}
KNN,grid_search,sin_balanceo,0.1294324172500215,0.0092784029588879,0.2341842666518489,0.1667110033076429,0.558107241112514,0.0876419029978506,0.6467367460146995,0.1352523659305993,0.2302013422818792,0.1703924490809736,0.5605692848012006,0.0896839508233967,0.654654549037348,612.44,"{'classifier__algorithm': 'kd_tree', 'classifier__metric': 'manhattan', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
KNN,grid_search,smote,0.6254936911243626,0.0162324833478487,0.1261059224202343,0.2098902119214273,0.7450728737258718,0.1452727583259422,0.8110876457490319,0.6222397476340694,0.1298231180584121,0.2148254033081478,0.7460450596220256,0.1479761800723542,0.8172383606081776,911.83,"{'classifier__algorithm': 'ball_tree', 'classifier__metric': 'minkowski', 'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}"
KNN,grid_search,adasyn,0.6307498271540922,0.0153613725724152,0.1223714469036027,0.2049675279140907,0.7447425437310826,0.1402879345336276,0.8092490258134838,0.6210567823343849,0.1247524752475247,0.2077699360200514,0.7425434524459245,0.1407455594709267,0.8143526034086853,803.72,"{'classifier__algorithm': 'ball_tree', 'classifier__metric': 'minkowski', 'classifier__n_neighbors': 15, 'classifier__weights': 'uniform'}"
KNN,grid_search,weights,0.1294324172500215,0.0092784029588879,0.2341842666518489,0.1667110033076429,0.558107241112514,0.0876419029978506,0.6467367460146995,0.1352523659305993,0.2302013422818792,0.1703924490809736,0.5605692848012006,0.0896839508233967,0.654654549037348,685.58,"{'classifier__algorithm': 'kd_tree', 'classifier__metric': 'manhattan', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
KNN,random_search,sin_balanceo,0.1251588021778584,0.0114847474948447,0.2307883586989185,0.1622860318622815,0.556072977170302,0.0877038179938007,0.648040911493099,0.1376182965299684,0.2314323607427055,0.1726013847675568,0.5616784203031788,0.0895154953007678,0.6559876897546134,346.17,"{'classifier__algorithm': 'ball_tree', 'classifier__metric': 'minkowski', 'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}"
